train_no,train_category,run_date,step_seq,from_station,to_station,booked_srt_min,actual_srt_min,minutes_lost,length_km,dep_delay_min,dep_time,arr_time
19020,Express,2026-09-19,3,TPZ,MOZ,35,35,0,51.69999999999999,9,2026-09-19T15:45:07+05:30,2026-09-19T16:19:54+05:30
19020,Express,2026-09-19,4,MOZ,MTC,44,47,3,55.60000000000002,10,2026-09-19T16:22:40+05:30,2026-09-19T17:09:48+05:30
19020,Express,2026-09-19,5,MTC,GZB,58,46,-12,47.19999999999999,18,2026-09-19T17:19:36+05:30,2026-09-19T18:05:48+05:30
19020,Express,2026-09-19,6,GZB,NZM,38,29,-9,27.100000000000023,24,2026-09-19T18:25:38+05:30,2026-09-19T18:54:45+05:30
19020,Express,2026-09-19,7,KSV,MTJ,45,28,-17,41.39999999999998,44,2026-09-19T21:08:54+05:30,2026-09-19T21:36:38+05:30
19020,Express,2026-09-19,8,MTJ,BTE,30,24,-6,33.60000000000002,31,2026-09-19T21:46:28+05:30,2026-09-19T22:10:40+05:30
19020,Express,2026-09-19,9,BTE,BXN,28,26,-2,41.89999999999998,26,2026-09-19T22:15:53+05:30,2026-09-19T22:41:24+05:30
19020,Express,2026-09-19,10,BXN,FSP,15,14,-1,19.69999999999999,24,2026-09-19T22:44:24+05:30,2026-09-19T22:58:40+05:30
19020,Express,2026-09-19,11,FSP,HAN,14,7,-7,13.199999999999989,27,2026-09-19T23:03:13+05:30,2026-09-19T23:10:01+05:30
19020,Express,2026-09-19,12,HAN,SMVJ,10,6,-4,10.100000000000023,26,2026-09-19T23:21:24+05:30,2026-09-19T23:27:11+05:30
19020,Express,2026-09-19,13,SMVJ,GGC,28,29,1,34.299999999999955,23,2026-09-19T23:29:44+05:30,2026-09-19T23:59:04+05:30
19020,Express,2026-09-19,14,GGC,NNW,15,8,-7,16.90000000000009,27,2026-09-20T00:06:56+05:30,2026-09-20T00:14:36+05:30
19020,Express,2026-09-19,15,NNW,MLZ,16,7,-9,16.699999999999932,26,2026-09-20T00:23:29+05:30,2026-09-20T00:30:11+05:30
19020,Express,2026-09-19,16,MLZ,SWM,35,18,-17,30.200000000000045,23,2026-09-20T00:37:36+05:30,2026-09-20T00:55:09+05:30
19020,Express,2026-09-19,17,SWM,IDG,28,31,3,36.39999999999998,10,2026-09-20T01:04:33+05:30,2026-09-20T01:35:18+05:30
19020,Express,2026-09-19,18,IDG,LKE,13,6,-7,11.0,11,2026-09-20T01:36:12+05:30,2026-09-20T01:42:18+05:30
19020,Express,2026-09-19,19,LKE,KPZ,20,22,2,27.200000000000045,17,2026-09-20T01:57:12+05:30,2026-09-20T02:19:26+05:30
19020,Express,2026-09-19,20,KPZ,KPTN,16,12,-4,20.0,22,2026-09-20T02:24:26+05:30,2026-09-20T02:36:25+05:30
19020,Express,2026-09-19,21,KPTN,KOTA,40,16,-24,13.299999999999955,32,2026-09-20T02:52:28+05:30,2026-09-20T03:08:34+05:30
19020,Express,2026-09-19,22,KOTA,NKOT,13,19,6,9.299999999999955,10,2026-09-20T03:19:36+05:30,2026-09-20T03:38:14+05:30
19020,Express,2026-09-19,23,NKOT,DARA,33,30,-3,38.5,15,2026-09-20T03:40:02+05:30,2026-09-20T04:10:03+05:30
19020,Express,2026-09-19,24,DARA,MKX,28,14,-14,14.400000000000091,16,2026-09-20T04:16:29+05:30,2026-09-20T04:30:27+05:30
19020,Express,2026-09-19,25,MKX,RMA,18,8,-10,10.099999999999909,12,2026-09-20T04:41:32+05:30,2026-09-20T04:49:15+05:30
19020,Express,2026-09-19,26,JHW,BWM,14,15,1,16.5,15,2026-09-20T05:17:05+05:30,2026-09-20T05:31:41+05:30
19020,Express,2026-09-19,27,BWM,GOH,17,14,-3,22.600000000000023,20,2026-09-20T05:37:31+05:30,2026-09-20T05:51:30+05:30
19020,Express,2026-09-19,28,GOH,SGZ,11,5,-6,10.600000000000023,20,2026-09-20T05:56:38+05:30,2026-09-20T06:02:05+05:30
19020,Express,2026-09-19,29,SGZ,SVA,13,8,-5,13.799999999999955,21,2026-09-20T06:10:32+05:30,2026-09-20T06:18:12+05:30
19020,Express,2026-09-19,30,SVA,CMU,18,9,-9,15.200000000000045,20,2026-09-20T06:24:36+05:30,2026-09-20T06:33:39+05:30
19020,Express,2026-09-19,31,CMU,VMA,23,22,-1,22.699999999999932,12,2026-09-20T06:37:20+05:30,2026-09-20T06:59:03+05:30
19020,Express,2026-09-19,32,VMA,MEP,28,11,-17,23.0,16,2026-09-20T07:05:59+05:30,2026-09-20T07:17:24+05:30
19020,Express,2026-09-19,33,MEP,NAD,35,16,-19,17.100000000000023,5,2026-09-20T07:25:08+05:30,2026-09-20T07:41:14+05:30
19020,Express,2026-09-19,34,NAD,KUH,8,6,-2,13.800000000000068,5,2026-09-20T08:05:18+05:30,2026-09-20T08:10:58+05:30
19020,Express,2026-09-19,35,KUH,RNH,20,4,-16,10.399999999999977,6,2026-09-20T08:19:24+05:30,2026-09-20T08:23:46+05:30
19020,Express,2026-09-19,36,RNH,BOD,8,5,-3,7.5,2,2026-09-20T08:36:00+05:30,2026-09-20T08:40:32+05:30
19020,Express,2026-09-19,37,BOD,RTM,22,13,-9,9.699999999999932,1,2026-09-20T08:43:55+05:30,2026-09-20T08:56:53+05:30
19020,Express,2026-09-19,38,BOG,BMI,7,12,5,6.099999999999909,0,2026-09-20T09:51:00+05:30,2026-09-20T10:02:44+05:30
19020,Express,2026-09-19,39,BMI,PCN,14,11,-3,13.600000000000136,4,2026-09-20T10:04:17+05:30,2026-09-20T10:15:21+05:30
19020,Express,2026-09-19,40,PCN,THDR,14,11,-3,13.799999999999955,5,2026-09-20T10:20:13+05:30,2026-09-20T10:31:40+05:30
19020,Express,2026-09-19,41,THDR,MGN,12,13,1,8.099999999999909,4,2026-09-20T10:34:26+05:30,2026-09-20T10:47:10+05:30
19020,Express,2026-09-19,42,MGN,ANAS,13,11,-2,14.600000000000136,7,2026-09-20T10:51:16+05:30,2026-09-20T11:02:42+05:30
19020,Express,2026-09-19,43,ANAS,BIO,9,12,3,7.899999999999864,5,2026-09-20T11:02:59+05:30,2026-09-20T11:14:30+05:30
19020,Express,2026-09-19,44,BIO,DHD,10,6,-4,10.600000000000136,10,2026-09-20T11:18:20+05:30,2026-09-20T11:24:42+05:30
19020,Express,2026-09-19,45,DHD,LMK,34,31,-3,32.799999999999955,17,2026-09-20T11:37:16+05:30,2026-09-20T12:08:27+05:30
19020,Express,2026-09-19,46,LMK,PPD,10,7,-3,7.900000000000091,19,2026-09-20T12:13:43+05:30,2026-09-20T12:20:34+05:30
19020,Express,2026-09-19,47,PPD,SAT,10,11,1,11.899999999999864,17,2026-09-20T12:23:56+05:30,2026-09-20T12:35:13+05:30
19020,Express,2026-09-19,48,SAT,GDA,30,13,-17,20.40000000000009,18,2026-09-20T12:37:24+05:30,2026-09-20T12:50:43+05:30
19020,Express,2026-09-19,49,GDA,KRSA,10,3,-7,10.700000000000045,10,2026-09-20T13:01:05+05:30,2026-09-20T13:03:53+05:30
19020,Express,2026-09-19,50,KRSA,DRL,9,9,0,12.799999999999955,8,2026-09-20T13:10:21+05:30,2026-09-20T13:19:00+05:30
19020,Express,2026-09-19,51,DRL,CPN,8,4,-4,12.5,14,2026-09-20T13:25:38+05:30,2026-09-20T13:29:14+05:30
19020,Express,2026-09-19,52,CPN,SMLA,14,14,0,11.200000000000045,10,2026-09-20T13:31:21+05:30,2026-09-20T13:45:15+05:30
19020,Express,2026-09-19,53,SMLA,BRC,49,31,-18,26.699999999999818,11,2026-09-20T13:46:54+05:30,2026-09-20T14:17:26+05:30
19020,Express,2026-09-19,54,BRC,MYG,37,25,-12,29.800000000000182,0,2026-09-20T14:35:00+05:30,2026-09-20T15:00:10+05:30
19020,Express,2026-09-19,55,MYG,BH,36,26,-10,40.799999999999955,3,2026-09-20T15:17:11+05:30,2026-09-20T15:43:35+05:30
19020,Express,2026-09-19,56,BH,AKV,9,3,-6,9.099999999999909,4,2026-09-20T15:56:29+05:30,2026-09-20T15:59:29+05:30
19020,Express,2026-09-19,57,AKV,KSB,15,8,-7,18.600000000000136,3,2026-09-20T16:06:02+05:30,2026-09-20T16:13:51+05:30
19020,Express,2026-09-19,58,KSB,ST,57,60,3,31.399999999999864,2,2026-09-20T16:21:59+05:30,2026-09-20T17:22:13+05:30
19020,Express,2026-09-19,59,ST,NVS,26,18,-8,29.5,6,2026-09-20T17:27:51+05:30,2026-09-20T17:46:12+05:30
22209,Premium,2026-09-18,0,MMCT,BRC,256,267,11,393.2,2,2026-09-18T23:12:00+05:30,2026-09-19T03:39:00+05:30
22209,Premium,2026-09-18,1,BRC,RTM,204,191,-13,260.40000000000003,9,2026-09-19T03:45:00+05:30,2026-09-19T06:56:00+05:30
22209,Premium,2026-09-18,2,RTM,KOTA,175,167,-8,269.19999999999993,2,2026-09-19T07:07:00+05:30,2026-09-19T09:54:00+05:30
22209,Premium,2026-09-18,3,KOTA,NZM,345,358,13,458.4000000000001,2,2026-09-19T10:07:00+05:30,2026-09-19T16:05:00+05:30
22210,Premium,2026-09-19,0,NZM,KOTA,325,312,-13,458.4,0,2026-09-19T22:15:00+05:30,2026-09-20T03:27:00+05:30
22210,Premium,2026-09-19,1,KOTA,RTM,190,180,-10,266.80000000000007,1,2026-09-20T03:51:00+05:30,2026-09-20T06:51:00+05:30
22210,Premium,2026-09-19,2,RTM,BRC,208,219,11,262.79999999999995,0,2026-09-20T07:05:00+05:30,2026-09-20T10:44:00+05:30
22210,Premium,2026-09-19,3,BRC,MMCT,307,294,-13,393.20000000000005,7,2026-09-20T10:50:00+05:30,2026-09-20T15:44:00+05:30
22414,Premium,2026-09-18,0,NZM,KOTA,269,275,6,458.4,14,2026-09-18T06:30:00+05:30,2026-09-18T11:05:00+05:30
22414,Premium,2026-09-18,1,KOTA,RTM,187,168,-19,266.80000000000007,21,2026-09-18T11:16:00+05:30,2026-09-18T14:04:00+05:30
22414,Premium,2026-09-18,2,RTM,BRC,202,210,8,262.79999999999995,3,2026-09-18T14:08:00+05:30,2026-09-18T17:38:00+05:30
22414,Premium,2026-09-18,3,BRC,ST,97,96,-1,129.70000000000005,8,2026-09-18T17:45:00+05:30,2026-09-18T19:21:00+05:30
22414,Premium,2026-09-18,4,ST,BSR,143,141,-2,216.0,11,2026-09-18T19:28:00+05:30,2026-09-18T21:49:00+05:30
22414,Premium,2026-09-18,5,BSR,PNVL,72,73,1,72.20000000000005,11,2026-09-18T21:56:00+05:30,2026-09-18T23:09:00+05:30
22414,Premium,2026-09-18,6,PNVL,RN,290,309,19,278.1999999999998,19,2026-09-18T23:19:00+05:30,2026-09-19T04:28:00+05:30
22414,Premium,2026-09-18,7,RN,KUDL,127,137,10,139.80000000000018,38,2026-09-19T04:33:00+05:30,2026-09-19T06:50:00+05:30
22414,Premium,2026-09-18,8,KUDL,THVM,52,47,-5,50.399999999999864,48,2026-09-19T06:52:00+05:30,2026-09-19T07:39:00+05:30
22414,Premium,2026-09-18,9,THVM,MAO,97,58,-39,46.0,46,2026-09-19T07:44:00+05:30,2026-09-19T08:42:00+05:30
22414,Premium,2026-09-19,0,NZM,KOTA,269,293,24,458.4,1,2026-09-19T06:17:00+05:30,2026-09-19T11:10:00+05:30
22414,Premium,2026-09-19,1,KOTA,RTM,187,163,-24,266.80000000000007,26,2026-09-19T11:21:00+05:30,2026-09-19T14:04:00+05:30
22414,Premium,2026-09-19,2,RTM,BRC,202,201,-1,262.79999999999995,3,2026-09-19T14:08:00+05:30,2026-09-19T17:29:00+05:30
22414,Premium,2026-09-19,3,BRC,ST,97,98,1,129.70000000000005,0,2026-09-19T17:37:00+05:30,2026-09-19T19:15:00+05:30
22414,Premium,2026-09-19,4,ST,BSR,143,157,14,216.0,2,2026-09-19T19:19:00+05:30,2026-09-19T21:56:00+05:30
22414,Premium,2026-09-19,5,BSR,PNVL,72,75,3,72.20000000000005,16,2026-09-19T22:01:00+05:30,2026-09-19T23:16:00+05:30
22414,Premium,2026-09-19,6,PNVL,RN,290,369,79,278.1999999999998,22,2026-09-19T23:22:00+05:30,2026-09-20T05:31:00+05:30
22414,Premium,2026-09-19,7,RN,KUDL,127,141,14,139.80000000000018,107,2026-09-20T05:42:00+05:30,2026-09-20T08:03:00+05:30
22414,Premium,2026-09-19,8,KUDL,THVM,52,45,-7,50.399999999999864,121,2026-09-20T08:05:00+05:30,2026-09-20T08:50:00+05:30
22414,Premium,2026-09-19,9,THVM,MAO,97,52,-45,46.0,127,2026-09-20T09:05:00+05:30,2026-09-20T09:57:00+05:30
22634,Express,2026-09-18,0,NZM,MTJ,100,101,1,133.9,11,2026-09-18T22:26:26+05:30,2026-09-19T00:07:46+05:30
22634,Express,2026-09-18,1,MTJ,BTE,23,17,-6,33.599999999999994,21,2026-09-19T00:17:47+05:30,2026-09-19T00:35:14+05:30
22634,Express,2026-09-18,2,BTE,SWM,121,116,-5,183.10000000000002,23,2026-09-19T00:45:00+05:30,2026-09-19T02:41:23+05:30
22634,Express,2026-09-18,3,SWM,KOTA,75,67,-8,107.79999999999995,27,2026-09-19T02:51:32+05:30,2026-09-19T03:58:20+05:30
22634,Express,2026-09-18,4,KOTA,RTM,190,176,-14,266.80000000000007,29,2026-09-19T04:19:28+05:30,2026-09-19T07:15:31+05:30
22634,Express,2026-09-18,5,BRC,ST,100,92,-8,129.70000000000005,13,2026-09-19T11:10:26+05:30,2026-09-19T12:42:09+05:30
22634,Express,2026-09-18,6,ST,BSR,163,152,-11,216.0,13,2026-09-19T12:54:48+05:30,2026-09-19T15:27:10+05:30
22634,Express,2026-09-18,7,BSR,PNVL,77,73,-4,72.20000000000005,12,2026-09-19T15:41:45+05:30,2026-09-19T16:54:58+05:30
22634,Express,2026-09-18,8,PNVL,CHI,212,273,61,202.5,18,2026-09-19T17:07:32+05:30,2026-09-19T21:40:29+05:30
22634,Express,2026-09-18,9,CHI,RN,101,126,25,75.69999999999982,87,2026-09-19T21:50:33+05:30,2026-09-19T23:56:05+05:30
22634,Express,2026-09-18,10,RN,SNDD,158,113,-45,129.20000000000005,154,2026-09-20T00:44:19+05:30,2026-09-20T02:37:10+05:30
22634,Express,2026-09-18,11,SNDD,PERN,55,48,-7,50.0,111,2026-09-20T02:40:41+05:30,2026-09-20T03:28:38+05:30
22634,Express,2026-09-18,12,PERN,MAO,83,88,6,57.0,112,2026-09-20T03:38:36+05:30,2026-09-20T05:07:06+05:30
22634,Express,2026-09-18,13,MAO,KAWR,58,83,25,60.299999999999955,119,2026-09-20T05:18:43+05:30,2026-09-20T06:42:06+05:30
22634,Express,2026-09-18,14,KAWR,UD,220,168,-52,190.80000000000018,149,2026-09-20T06:49:13+05:30,2026-09-20T09:36:54+05:30
22634,Express,2026-09-18,15,UD,MAJN,103,71,-32,62.79999999999973,104,2026-09-20T09:45:43+05:30,2026-09-20T10:56:45+05:30
22634,Express,2026-09-18,16,MAJN,KGQ,39,35,-4,47.20000000000027,76,2026-09-20T11:06:12+05:30,2026-09-20T11:41:07+05:30
22634,Express,2026-09-18,17,KGQ,CAN,77,49,-28,85.90000000000009,73,2026-09-20T11:43:16+05:30,2026-09-20T12:32:00+05:30
22634,Express,2026-09-18,18,CAN,CLT,82,60,-22,89.5,49,2026-09-20T12:39:29+05:30,2026-09-20T13:39:29+05:30
22634,Express,2026-09-18,19,CLT,SRR,105,57,-48,86.09999999999991,51,2026-09-20T14:06:21+05:30,2026-09-20T15:03:39+05:30
22634,Express,2026-09-18,20,TCR,AWY,58,44,-14,54.80000000000018,18,2026-09-20T16:18:15+05:30,2026-09-20T17:02:38+05:30
22653,Express,2026-09-18,0,TVC,QLN,50,43,-7,64.7,11,2026-09-18T22:10:39+05:30,2026-09-18T22:53:29+05:30
22653,Express,2026-09-18,1,QLN,KYJ,32,27,-5,40.7,15,2026-09-18T23:07:35+05:30,2026-09-18T23:34:43+05:30
22653,Express,2026-09-18,2,KYJ,CNGR,16,18,2,20.0,19,2026-09-18T23:46:22+05:30,2026-09-19T00:03:57+05:30
22653,Express,2026-09-18,3,CNGR,CGY,16,13,-3,17.0,24,2026-09-19T00:09:10+05:30,2026-09-19T00:21:54+05:30
22653,Express,2026-09-18,4,CGY,KTYM,13,13,0,18.0,27,2026-09-19T00:28:51+05:30,2026-09-19T00:41:22+05:30
22653,Express,2026-09-18,5,KTYM,ERN,67,66,-1,61.29999999999998,35,2026-09-19T00:53:03+05:30,2026-09-19T01:59:06+05:30
22653,Express,2026-09-18,6,ERN,TCR,77,83,6,71.80000000000001,38,2026-09-19T02:08:22+05:30,2026-09-19T03:31:08+05:30
22653,Express,2026-09-18,7,TCR,SRR,80,27,-53,32.69999999999999,47,2026-09-19T03:36:39+05:30,2026-09-19T04:03:19+05:30
22653,Express,2026-09-18,8,SRR,CLT,82,79,-3,88.5,10,2026-09-19T04:24:31+05:30,2026-09-19T05:43:36+05:30
22653,Express,2026-09-18,9,CLT,CAN,82,71,-11,89.40000000000003,15,2026-09-19T05:55:25+05:30,2026-09-19T07:06:49+05:30
22653,Express,2026-09-18,10,CAN,MAJN,140,128,-12,133.29999999999995,10,2026-09-19T07:15:26+05:30,2026-09-19T09:23:48+05:30
22653,Express,2026-09-18,11,UD,KUDA,34,39,5,32.0,3,2026-09-19T11:05:21+05:30,2026-09-19T11:44:24+05:30
22653,Express,2026-09-18,12,KUDA,KAWR,152,140,-12,158.79999999999995,15,2026-09-19T11:52:35+05:30,2026-09-19T14:12:33+05:30
22653,Express,2026-09-18,13,KAWR,MAO,88,83,-5,60.299999999999955,7,2026-09-19T14:18:45+05:30,2026-09-19T15:42:06+05:30
22653,Express,2026-09-18,14,MAO,KRMI,28,53,25,28.600000000000023,9,2026-09-19T15:59:27+05:30,2026-09-19T16:52:22+05:30
22653,Express,2026-09-18,15,KRMI,RN,240,233,-7,207.60000000000002,48,2026-09-19T17:07:32+05:30,2026-09-19T21:00:26+05:30
22653,Express,2026-09-18,16,RN,PNVL,372,336,-36,278.20000000000005,53,2026-09-19T21:17:38+05:30,2026-09-20T02:53:51+05:30
22653,Express,2026-09-18,17,PNVL,BSR,120,102,-18,72.20000000000005,22,2026-09-20T03:02:22+05:30,2026-09-20T04:44:23+05:30
22653,Express,2026-09-18,18,BSR,DRD,55,61,6,72.5,6,2026-09-20T04:51:28+05:30,2026-09-20T05:52:21+05:30
22653,Express,2026-09-18,19,DRD,VAPI,28,26,-2,48.5,15,2026-09-20T05:56:56+05:30,2026-09-20T06:23:10+05:30
22653,Express,2026-09-18,20,VAPI,ST,78,57,-21,95.0,18,2026-09-20T06:30:25+05:30,2026-09-20T07:27:01+05:30
22653,Express,2026-09-18,21,ST,BH,39,34,-5,59.09999999999991,5,2026-09-20T07:39:32+05:30,2026-09-20T08:13:30+05:30
22653,Express,2026-09-18,22,BRC,RTM,215,208,-7,260.3000000000002,8,2026-09-20T09:27:54+05:30,2026-09-20T12:56:21+05:30
22653,Express,2026-09-18,23,RTM,KOTA,195,179,-16,269.2999999999997,3,2026-09-20T13:08:07+05:30,2026-09-20T16:07:08+05:30
22653,Express,2026-09-18,24,KOTA,SWM,73,75,2,107.80000000000018,0,2026-09-20T16:30:00+05:30,2026-09-20T17:45:08+05:30
22656,Express,2026-09-18,0,NZM,MTJ,90,118,28,133.9,115,2026-09-18T06:55:00+05:30,2026-09-18T08:53:00+05:30
22656,Express,2026-09-18,1,MTJ,BTE,23,26,3,33.599999999999994,142,2026-09-18T08:57:00+05:30,2026-09-18T09:23:00+05:30
22656,Express,2026-09-18,2,BTE,SWM,113,136,23,183.10000000000002,145,2026-09-18T09:25:00+05:30,2026-09-18T11:41:00+05:30
22656,Express,2026-09-18,3,SWM,KOTA,95,69,-26,107.79999999999995,171,2026-09-18T11:46:00+05:30,2026-09-18T12:55:00+05:30
22656,Express,2026-09-18,4,KOTA,RTM,235,177,-58,266.80000000000007,149,2026-09-18T13:09:00+05:30,2026-09-18T16:06:00+05:30
22656,Express,2026-09-18,5,RTM,BRC,210,235,25,262.79999999999995,93,2026-09-18T16:13:00+05:30,2026-09-18T20:08:00+05:30
22656,Express,2026-09-18,6,BRC,BH,47,54,7,70.59999999999991,113,2026-09-18T20:13:00+05:30,2026-09-18T21:07:00+05:30
22656,Express,2026-09-18,7,BH,ST,44,42,-2,59.100000000000136,120,2026-09-18T21:09:00+05:30,2026-09-18T21:51:00+05:30
22656,Express,2026-09-18,8,ST,VAPI,70,170,100,95.0,118,2026-09-18T21:56:00+05:30,2026-09-19T00:46:00+05:30
22656,Express,2026-09-18,9,VAPI,DRD,23,71,48,48.5,229,2026-09-19T00:59:00+05:30,2026-09-19T02:10:00+05:30
22656,Express,2026-09-18,10,BSR,PNVL,87,73,-14,72.20000000000005,284,2026-09-19T03:29:00+05:30,2026-09-19T04:42:00+05:30
22656,Express,2026-09-18,11,PNVL,RN,365,350,-15,278.1999999999998,274,2026-09-19T04:49:00+05:30,2026-09-19T10:39:00+05:30
22656,Express,2026-09-18,12,RN,SNDD,145,176,31,129.20000000000005,291,2026-09-19T11:16:00+05:30,2026-09-19T14:12:00+05:30
22656,Express,2026-09-18,13,SNDD,KRMI,128,91,-37,78.40000000000009,325,2026-09-19T14:17:00+05:30,2026-09-19T15:48:00+05:30
22656,Express,2026-09-18,14,KRMI,MAO,88,34,-54,28.59999999999991,291,2026-09-19T15:53:00+05:30,2026-09-19T16:27:00+05:30
22656,Express,2026-09-18,15,MAO,KAWR,48,66,18,60.299999999999955,271,2026-09-19T17:11:00+05:30,2026-09-19T18:17:00+05:30
22656,Express,2026-09-18,16,KUDA,UD,28,26,-2,32.0,343,2026-09-19T21:45:00+05:30,2026-09-19T22:11:00+05:30
22656,Express,2026-09-18,17,MAJN,CAN,82,93,11,133.10000000000036,321,2026-09-19T23:41:00+05:30,2026-09-20T01:14:00+05:30
22656,Express,2026-09-18,18,CAN,CLT,82,80,-2,89.5,334,2026-09-20T01:19:00+05:30,2026-09-20T02:39:00+05:30
22656,Express,2026-09-18,19,CLT,SRR,135,73,-62,86.09999999999991,333,2026-09-20T02:43:00+05:30,2026-09-20T03:56:00+05:30
22656,Express,2026-09-18,20,SRR,TCR,47,40,-7,35.19999999999982,279,2026-09-20T04:09:00+05:30,2026-09-20T04:49:00+05:30
22656,Express,2026-09-18,21,TCR,ERS,135,75,-60,74.30000000000018,272,2026-09-20T04:52:00+05:30,2026-09-20T06:07:00+05:30
22659,Express,2026-09-18,0,TVCN,QLN,52,88,36,57.5,1,2026-09-18T04:51:00+05:30,2026-09-18T06:19:00+05:30
22659,Express,2026-09-18,1,QLN,ALLP,107,84,-23,84.19999999999999,37,2026-09-18T06:22:00+05:30,2026-09-18T07:46:00+05:30
22659,Express,2026-09-18,2,ALLP,ERS,120,97,-23,57.0,15,2026-09-18T07:50:00+05:30,2026-09-18T09:27:00+05:30
22659,Express,2026-09-18,3,ERS,TCR,87,82,-5,74.30000000000001,6,2026-09-18T09:46:00+05:30,2026-09-18T11:08:00+05:30
22659,Express,2026-09-18,4,TCR,SRR,50,49,-1,32.80000000000001,0,2026-09-18T11:10:00+05:30,2026-09-18T11:59:00+05:30
22659,Express,2026-09-18,5,SRR,CLT,77,83,6,88.39999999999998,7,2026-09-18T12:12:00+05:30,2026-09-18T13:35:00+05:30
22659,Express,2026-09-18,6,CLT,CAN,77,79,2,89.40000000000003,14,2026-09-18T13:39:00+05:30,2026-09-18T14:58:00+05:30
22659,Express,2026-09-18,7,CAN,KGQ,63,71,8,86.10000000000002,18,2026-09-18T15:03:00+05:30,2026-09-18T16:14:00+05:30
22659,Express,2026-09-18,8,KGQ,MAJN,70,55,-15,47.19999999999993,27,2026-09-18T16:17:00+05:30,2026-09-18T17:12:00+05:30
22659,Express,2026-09-18,9,MAJN,UD,110,105,-5,62.80000000000007,12,2026-09-18T17:22:00+05:30,2026-09-18T19:07:00+05:30
22659,Express,2026-09-18,10,UD,MAO,268,281,13,251.0999999999999,41,2026-09-18T19:43:00+05:30,2026-09-19T00:24:00+05:30
22659,Express,2026-09-18,11,MAO,RN,310,277,-33,236.20000000000005,57,2026-09-19T00:37:00+05:30,2026-09-19T05:14:00+05:30
22659,Express,2026-09-18,12,RN,PNVL,337,306,-31,278.20000000000005,24,2026-09-19T05:19:00+05:30,2026-09-19T10:25:00+05:30
22659,Express,2026-09-18,13,PNVL,BSR,120,114,-6,72.20000000000005,0,2026-09-19T10:35:00+05:30,2026-09-19T12:29:00+05:30
22659,Express,2026-09-18,14,BSR,PLG,33,42,9,39.399999999999864,23,2026-09-19T13:03:00+05:30,2026-09-19T13:45:00+05:30
22659,Express,2026-09-18,15,PLG,ST,128,117,-11,176.60000000000014,32,2026-09-19T13:47:00+05:30,2026-09-19T15:44:00+05:30
22659,Express,2026-09-18,16,ST,BRC,96,97,1,129.69999999999982,19,2026-09-19T15:47:00+05:30,2026-09-19T17:24:00+05:30
22659,Express,2026-09-18,17,BRC,RTM,216,215,-1,260.4000000000001,16,2026-09-19T17:28:00+05:30,2026-09-19T21:03:00+05:30
22659,Express,2026-09-18,18,RTM,KOTA,177,182,5,269.1999999999998,20,2026-09-19T21:13:00+05:30,2026-09-20T00:15:00+05:30
22659,Express,2026-09-18,19,NZM,GZB,46,63,17,27.0,14,2026-09-20T06:14:00+05:30,2026-09-20T07:17:00+05:30
22659,Express,2026-09-18,20,GZB,MTC,58,78,20,47.30000000000018,32,2026-09-20T07:20:00+05:30,2026-09-20T08:38:00+05:30
22659,Express,2026-09-18,21,MOZ,TPZ,109,44,-65,51.59999999999991,53,2026-09-20T09:27:00+05:30,2026-09-20T10:11:00+05:30
22659,Express,2026-09-18,22,TPZ,RK,57,42,-15,43.09999999999991,0,2026-09-20T10:25:00+05:30,2026-09-20T11:07:00+05:30
22659,Express,2026-09-18,23,RK,HW,68,71,3,41.5,0,2026-09-20T11:27:00+05:30,2026-09-20T12:38:00+05:30
22659,Express,2026-09-18,24,HW,VRH,28,30,2,17.700000000000273,0,2026-09-20T12:45:00+05:30,2026-09-20T13:15:00+05:30
22659,Express,2026-09-18,25,VRH,YNRK,25,13,-12,4.699999999999818,2,2026-09-20T13:17:00+05:30,2026-09-20T13:30:00+05:30
22918,Express,2026-09-17,0,HW,RK,38,63,25,41.5,1,2026-09-17T17:21:00+05:30,2026-09-17T18:24:00+05:30
22918,Express,2026-09-17,1,RK,TPZ,58,33,-25,43.0,28,2026-09-17T18:28:00+05:30,2026-09-17T19:01:00+05:30
22918,Express,2026-09-17,2,TPZ,MOZ,35,34,-1,51.69999999999999,3,2026-09-17T19:03:00+05:30,2026-09-17T19:37:00+05:30
22918,Express,2026-09-17,3,MOZ,MTC,38,46,8,55.60000000000002,2,2026-09-17T19:39:00+05:30,2026-09-17T20:25:00+05:30
22918,Express,2026-09-17,4,MTC,GZB,61,85,24,47.19999999999999,13,2026-09-17T20:30:00+05:30,2026-09-17T21:55:00+05:30
22918,Express,2026-09-17,5,GZB,NZM,40,35,-5,27.100000000000023,37,2026-09-17T21:57:00+05:30,2026-09-17T22:32:00+05:30
22918,Express,2026-09-17,6,NZM,MTJ,100,144,44,133.89999999999998,29,2026-09-17T22:44:00+05:30,2026-09-18T01:08:00+05:30
22918,Express,2026-09-17,7,MTJ,BTE,23,26,3,33.60000000000002,74,2026-09-18T01:11:00+05:30,2026-09-18T01:37:00+05:30
22918,Express,2026-09-17,8,BTE,HAN,42,67,25,74.79999999999995,76,2026-09-18T01:38:00+05:30,2026-09-18T02:45:00+05:30
22918,Express,2026-09-17,9,HAN,GGC,29,35,6,44.39999999999998,101,2026-09-18T02:47:00+05:30,2026-09-18T03:22:00+05:30
22918,Express,2026-09-17,10,GGC,SWM,43,37,-6,63.80000000000007,104,2026-09-18T03:24:00+05:30,2026-09-18T04:01:00+05:30
